tablescraper-selected-row,linkified,linkified href,tablescraper-selected-row href,grey
"Meet Vitaliy Naida. Vitaliy is one of the winners of a🇵🇱-🇱🇹 student competition for the best essay on the future of #EasternPartnership.

📺 Watch his video from Brussels where he was invited to the 🇪🇺 #EU-#EaP summit devoted to the 10th anniversary of the program. #EaP10",https://t.co/GJWEovrV1G,http://t.co/GJWEovrV1G,https://twitter.com/PolandMFA/status/1130771149040816128,"May 21, 2019"
#Poland active in the discussion on the future #EU Strategic Agenda 2019-2024,https://t.co/I0E7n88lHc,http://t.co/I0E7n88lHc,https://twitter.com/PolandMFA/status/1130767919485476866,"May 21, 2019"
"Yesterday in #Kyiv, FM #Czaputowicz took part in the swearing-in ceremony of Ukraine’s President Volodymyr Zelensky.",https://t.co/HfqV8y5EQC,http://t.co/HfqV8y5EQC,https://twitter.com/PolandMFA/status/1130767378177056768,"May 21, 2019"
"“Poland is constantly seeking to be more politically and economically involved in Muslim countries in the Middle East, in North Africa and other regions,” said FM #Czaputowicz.",https://t.co/GtVhN7DmzU,http://t.co/GtVhN7DmzU,https://twitter.com/PolandMFA/status/1130766906758225920,"May 21, 2019"
"We invite you to conference: 

“Western Balkans: Infrastructure and energy from a geopolitical
perspective” 

Conference will take place at the @UniWarszawski on 29th May to mark Poland’s
presidency of the @BerlinProcess
 
#WB6inPoznan

Register here:",https://t.co/iHk6ZprHRb,http://t.co/iHk6ZprHRb,https://twitter.com/PolandMFA/status/1130732339624140800,"May 21, 2019"
"FM #Czaputowicz visited the #Zaatari camp for Syrian refugees during his second day in Jordan. 

- In 2018, #Poland spent over 35.7 million EUR on humanitarian aid in the Middle East and we will continue such assistance this year as well.

Read more:",https://t.co/Oxtds0Mezk,http://t.co/Oxtds0Mezk,https://twitter.com/PolandMFA/status/1130518259047063557,"May 20, 2019"
"FM #Czaputowicz visited the Hashemite Kingdom of Jordan.

- Jordan is our important partner and I am very happy that my visit coincides with the 55th anniversary of the establishment of diplomatic relations between our two countries.

More:",https://t.co/zw7Rn2jmjF,http://t.co/zw7Rn2jmjF,https://twitter.com/PolandMFA/status/1130504236582821889,"May 20, 2019"
"FM #Czaputowicz met with Archbishop Paul Gallagher, Secretary for Relations with States in the Secretariat of State of the Holy See  to mark 100th anniversary of the reestablishment of relations between the Republic of Poland and the Holy See.

Read more:",https://t.co/1QmRPBU7gv,http://t.co/1QmRPBU7gv,https://twitter.com/PolandMFA/status/1130488385947217920,"May 20, 2019"
"FM #Czaputowicz during the meeting with the 🇺🇦 Preisdent @ZelenskyyUa confirmed continuation of Poland's policy on supporting the territorial integrity and sovereignty of #Ukraine, in particular due to the illegal annexation of Crimea and Russian aggression in eastern Ukraine.",,,https://twitter.com/PolandMFA/status/1130480501385510913,"May 20, 2019"
"FM #Czaputowicz met with the new President of #Ukraine @ZelenskyyUa.

They discussed perspectives of  🇵🇱🇺🇦 social and economic cooperation, continuation of historical dialogue, as well as the benefits of @EastPartnership and Three Seas Initiative.",,,https://twitter.com/PolandMFA/status/1130478556956569601,"May 20, 2019"
FM #Czaputowicz took part at the swear-in ceremony of #Ukraine's  President @ZelenskyyUa at @verkhovna_rada.,https://t.co/iUuTyJk3Vt,http://t.co/iUuTyJk3Vt,https://twitter.com/PolandMFA/status/1130444452991045632,"May 20, 2019"
"RT @thevocaleurope: 🔴Here is what H.E Jacek Czaputowicz, Minister of Foreign Affairs of @PolandMFA said when asked about the upcoming Europ…",,,https://twitter.com/PolandMFA/status/1130419251439984641,"May 20, 2019"
"#EUrope is our PLace to trade without barriers.

Since accession to the #EU:
🔸🇵🇱 GDP doubled,
🔸🇵🇱 economy is 1⃣st in Central Europe & 6⃣th in the EU according to GDP value in purchasing power parity,
🔸🇵🇱 is one of fastest-growing EU economies.

#PLEU15
#EUropeisourPLace",https://t.co/1oIhRRJNQg,http://t.co/1oIhRRJNQg,https://twitter.com/PolandMFA/status/1130384566701690881,"May 20, 2019"
"In 2018, 🇵🇱 spent over 35.7 million euros on humanitarian aid in the Middle East. We will continue this assistance in the current year – FM #Czaputowicz emphasized in the Zaatari Refugee Camp in 🇯🇴. @polskapomoc @PLinJordan

👇 Watch the 📺 from the Zaatari camp.",https://t.co/6b6xNK8W6I,http://t.co/6b6xNK8W6I,https://twitter.com/PolandMFA/status/1130060798766792705,"May 19, 2019"
"In the camp there is also a training center for medical staff who works in the camp. It was founded by @polskapomoc thanks to the efforts of the @PLinJordan. #PolishAid 

FM #Czaputowicz also visited the maternity clinic founded by #EU and he met with the camp's inhabitants.",https://t.co/P7WhMniePW,http://t.co/P7WhMniePW,https://twitter.com/PolandMFA/status/1130046527383199746,"May 19, 2019"
"On the second day of his visit in 🇯🇴 FM #Czaputowicz visits the Zaatari Refugee Camp. Thanks to #PolishAid funds, its inhabitants are supported by 🇵🇱 organizations. One of these NGOs is the Polish Medical Mission, which provides shelter and social assistance for 21,785 people.",https://t.co/nTBvkx4s38,http://t.co/nTBvkx4s38,https://twitter.com/PolandMFA/status/1130041822015840256,"May 19, 2019"
"EUrope is our PLace for self-realization.

Thanks to the long-term economy development, Poland has one of the lowest unemployment rates in the #EU. 

Poles work not only in 🇵🇱 but within 🇪🇺 borders.

#PLEU15
#EUropeisourPLace",https://t.co/Kz51gdUjRL,http://t.co/Kz51gdUjRL,https://twitter.com/PolandMFA/status/1130024789224165377,"May 19, 2019"
"Dep. FM @marcin_przydacz visited #Belarus on 15-17 May:

- We want to develop bilateral dialogue to openly discuss our problems and look for the best solutions together,”.

Read more:",https://t.co/QuSkGljeBV,http://t.co/QuSkGljeBV,https://twitter.com/PolandMFA/status/1129800121376489474,"May 18, 2019"
"FM #Czaputowicz:

We appreciate 🇯🇴 constructive & stabilizing role in the region, especially its efforts to maintain two-states solution in the #MEPP. We believe that resolving this issue through a negotiated peace settlement is essential for stabilization of the Middle East.",https://t.co/Z9OoGU3ie4,http://t.co/Z9OoGU3ie4,https://twitter.com/PolandMFA/status/1129773715305185281,"May 18, 2019"
"FM #Czaputowicz at 🇵🇱-🇯🇴 press conference:

We discussed close cooperation between Polish and Jordanian partners involved in the Global @Coalition fighting against Da’esh. We welcome the Status of Forces Agreement (SOFA) signed and already operating with Jordan.",https://t.co/Ln2NlIWVGa,http://t.co/Ln2NlIWVGa,https://twitter.com/PolandMFA/status/1129772070068527104,"May 18, 2019"
"FM #Czaputowicz during press conference w/ @AymanHsafadi:

 We see potential for experts’ contacts and technology transfers in energy and transport sector, production of agricultural machinery, agro-food industry, medical equipment, science and research and cultural exchanges.",https://t.co/lNgSABt7lo,http://t.co/lNgSABt7lo,https://twitter.com/PolandMFA/status/1129771061778833412,"May 18, 2019"
"FM #Czaputowicz met with the chief of #Jordan @ForeignMinistry @AymanHsafadi.

The main topics of bilateral talks:

economic & defense cooperation, security,
Polish development & humanitarian aid, 🇪🇺-🇯🇴 relations, as well as the situation in the Middle East & the #WarsawProcess.",https://t.co/zPc4p1Jx77,http://t.co/zPc4p1Jx77,https://twitter.com/PolandMFA/status/1129759283183345670,"May 18, 2019"
"FM #Czaputowicz started his visit to #Jordan. 

The delegation visited Mount Nebo - the view from the summit provides a panorama of the Holy Land.

The main topics of the talks will be bilateral relations between 🇵🇱-🇯🇴.",https://t.co/h0pvn9FsmU,http://t.co/h0pvn9FsmU,https://twitter.com/PolandMFA/status/1129719499148681217,"May 18, 2019"
"#EUrope is our PLace to cooperate on a global scale.

Since joining the #EU, Poland has been working to intensify the dialogue within international formats such as:

@EastPartnership 🇧🇾🇲🇩🇺🇦🇦🇲🇦🇿🇬🇪
#WesternBalkans 🇦🇱🇧🇦🇲🇪🇽🇰🇲🇰🇷🇸

#PLEU15
#EUropeisourPLace
#EaP10
#BerlinProcess",https://t.co/LNBUOAgVd8,http://t.co/LNBUOAgVd8,https://twitter.com/PolandMFA/status/1129702423466057734,"May 18, 2019"
"Dep. FM #Szymański for @Le_Figaro about the European Union and 🇵🇱  place in #EU 🇪🇺:

- In Central Europe, you will not see the crisis of the European idea, unlike what is seen outside the region. People are very pro-European.

Interview in French:",https://t.co/1LmytqvVNd,http://t.co/1LmytqvVNd,https://twitter.com/PolandMFA/status/1129682966286934016,"May 18, 2019"
After fierce fighting the #German-occupied abbey was conquered by the 2nd #Polish Corps. On May 18 the Polish bugler Emil Czech standing below the white-and-red flag 🇵🇱 on #MonteCassino played #HejnałMariacki announcing victory.,https://t.co/ZfElHLdv5r,http://t.co/ZfElHLdv5r,https://twitter.com/PolandMFA/status/1129675994892185600,"May 18, 2019"
"""The task that has befallen us will bring worldwide glory to the #Polish soldier. We will be in the minds and hearts of the entire Polish nation. Let the lion awake in your heart!” – Gen. #Anders wrote in his order to the soldiers of the 2nd Polish Corps. 

#MonteCassino",https://t.co/TfSwwP9fiQ,http://t.co/TfSwwP9fiQ,https://twitter.com/PolandMFA/status/1129670150611972096,"May 18, 2019"
"#OTD Today marks 75 years since the Battle of #MonteCassino 🇮🇹, one of the most crucial and hard-fought battles of #WWII. The victory of the 2nd Polish Corps headed by Gen. Władysław #Anders opened the Allies armies the road to liberate #Rome.

WeRemember!
#PolishArmedForces 🇵🇱",https://t.co/4PDVhORefB,http://t.co/4PDVhORefB,https://twitter.com/PolandMFA/status/1129659397888794624,"May 18, 2019"
"The Battle of #MonteCassino was one of the toughest and bloodiest battles that determined the outcome of World War II.

Watch our video presenting heroism of 🇵🇱Polish soldier during this historic battle. 

📽️",https://t.co/Y2Zmw7Jnza,http://t.co/Y2Zmw7Jnza,https://twitter.com/PolandMFA/status/1129647756727992321,"May 18, 2019"
"RT @Poland: 🗞️ Read the interview with FM #Czaputowicz for @PAP_eng about the issues related to property restitution.

▶️ …",https://t.co/rq6g,http://t.co/rq6g,https://twitter.com/PolandMFA/status/1129419265738760193,"May 17, 2019"
"During the plenary debate #CoE70, FM #Czaputowicz hoped that this year’s anniversary of the @CoE will become an opportunity to double efforts by all member States to reinforce this organisation which is a guardian of Europe’s fundamental values.

▶️",https://t.co/ha4eKvncuj,http://t.co/ha4eKvncuj,https://twitter.com/PolandMFA/status/1129412353932636160,"May 17, 2019"
"Dear Friends from Norway 🇳🇴! 

@Poland 🇵🇱 wishes you Happy Constitution Day! #NorwayDay",https://t.co/tt1zMdx2qr,http://t.co/tt1zMdx2qr,https://twitter.com/PolandMFA/status/1129398838198980608,"May 17, 2019"
"The main topic of the conversation b/w FM #Czaputowicz and 🇷🇺 FM #Lavrov was the return of the wreckage of the TU-154M plane. The ministers also discussed several aspects of bilateral policy and international policy issues, including situation in 🇺🇦.

➡️",https://t.co/AEEv1IQH95,http://t.co/AEEv1IQH95,https://twitter.com/PolandMFA/status/1129394235801780225,"May 17, 2019"
"On the sidelines of the #CoE70, FM #Czaputowicz met with @mfa_russia Sergey #Lavrov. 
 
The topics of the meeting covered:
🔸 returning Tu-154M wreckage;
🔸 international situation, including situation in the 🇺🇦;
🔸 🇵🇱 presidency in the #UNSC.",https://t.co/bE9CIo3q92,http://t.co/bE9CIo3q92,https://twitter.com/PolandMFA/status/1129329814362566658,"May 17, 2019"
"4. The Organization should enjoy financial stability.

5. The Council of Europe should enhance cooperation with the civil society.",,,https://twitter.com/PolandMFA/status/1129311145007955968,"May 17, 2019"
"2. Unrestrained access of the Commissioner for Human Rights & of the monitoring bodies to territory should be guaranteed by all MS.

3. Eur. Convention on Human Rights system is the most important achievement of the @Coe. Judgments of the Court should be executed fully by all MS.",,,https://twitter.com/PolandMFA/status/1129310888744423425,"May 17, 2019"
"FM #Czaputowicz presented 5 points important in the process of setting out perspectives for next decades of the @coe #CoE70:

1. Adopted reforms should make the organization more proactive and efficient.",https://t.co/1V9jqCkYTM,http://t.co/1V9jqCkYTM,https://twitter.com/PolandMFA/status/1129309709335433216,"May 17, 2019"
"The Council of Europe @coe is about values. And the 70th anniversary is an opportunity to renew the commitment of Member States with respect to the principles of democracy, respect for human rights and the rule of law across our continent.  

/ FM #Czaputowicz during the #CoE70",https://t.co/G5VtE0Vb9I,http://t.co/G5VtE0Vb9I,https://twitter.com/PolandMFA/status/1129307152441647104,"May 17, 2019"
"The visit of FM #Czaputowicz in Helsinki in ongoing. 🇵🇱 Minister is taking part in the 129th session of the Committee of Ministers of the Council of Europe.

FM 🇫🇮 Timo Soini and Secretary General of the @coe @TJagland are hosting the meeting.",https://t.co/3VEF74yNIe,http://t.co/3VEF74yNIe,https://twitter.com/PolandMFA/status/1129287216956608512,"May 17, 2019"
"In Helsinki, FM #Czaputowicz participates in the Commemorative Ceremony of the 7⃣0⃣ Anniversary of the Council of Europe.

🇵🇱 has been a member of @coe since 1991. Membership in @coe was one of the first goals of Polish foreign policy after regaining full sovereignty ✌️

#CoE70",https://t.co/ul7P1tYwcg,http://t.co/ul7P1tYwcg,https://twitter.com/PolandMFA/status/1129094987210252289,"May 16, 2019"
"RT @PremierRP_en: The European Union has achieved much success in the free movement of  services within the Common Market. However, we are…",,,https://twitter.com/PolandMFA/status/1129092116343345160,"May 16, 2019"
"Deputy FM #Szymański, prof. Chantal Delsol, prof. @ZdzKrasnodebski and @nicolasbeytout took part in the Paris meeting of French and Polish intellectuals organized by @lopinion_fr, @Najwazniejsze and @Fundacja_PFN 🇵🇱🇫🇷",https://t.co/bJiuwLR1it,http://t.co/bJiuwLR1it,https://twitter.com/PolandMFA/status/1129074083742867458,"May 16, 2019"
FM #Czaputowicz during his visit to Helsinki 🇫🇮 signed the Protocol amending the Convention for the protection of individuals with regard to automatic processing of personal data. The Protocol adapts the principles of data protection to the challenges of the 21st century.,https://t.co/6RjoeeTML0,http://t.co/6RjoeeTML0,https://twitter.com/PolandMFA/status/1129036470428348416,"May 16, 2019"
